customer_id,date,time_idx,revenue,plan_type,company_size
CUST_04613,2023-06-30,6,1265.62,Enterprise,Enterprise
CUST_04613,2023-07-30,7,1185.81,Enterprise,Enterprise
CUST_04613,2023-08-29,8,1124.62,Enterprise,Enterprise
CUST_04613,2023-09-28,9,1179.76,Enterprise,Enterprise
CUST_04613,2023-10-28,10,1174.73,Enterprise,Enterprise
CUST_04613,2023-11-27,11,1251.79,Enterprise,Enterprise
CUST_04613,2023-12-27,12,1278.32,Enterprise,Enterprise
CUST_04613,2024-01-26,13,1439.71,Enterprise,Enterprise
CUST_04613,2024-02-25,14,1515.93,Enterprise,Enterprise
CUST_04613,2024-03-26,15,1484.79,Enterprise,Enterprise
CUST_04613,2024-04-25,16,1553.87,Enterprise,Enterprise
CUST_04613,2024-05-25,17,1500.85,Enterprise,Enterprise
CUST_04613,2024-06-24,18,1488.56,Enterprise,Enterprise
CUST_04613,2024-07-24,19,1504.67,Enterprise,Enterprise
CUST_04613,2024-08-23,20,1427.22,Enterprise,Enterprise
CUST_04613,2024-09-22,21,1463.35,Enterprise,Enterprise
CUST_04613,2024-10-22,22,1447.07,Enterprise,Enterprise
CUST_04613,2024-11-21,23,1512.82,Enterprise,Enterprise
CUST_09767,2023-01-01,0,49.33,Basic,Small
CUST_09767,2023-01-31,1,51.58,Basic,Small
CUST_09767,2023-03-02,2,56.62,Basic,Small
CUST_09767,2023-04-01,3,54.34,Basic,Small
CUST_09767,2023-05-01,4,54.95,Basic,Small
CUST_09767,2023-05-31,5,54.06,Basic,Small
CUST_09767,2023-06-30,6,53.33,Basic,Small
CUST_09767,2023-07-30,7,56.26,Basic,Small
CUST_09767,2023-08-29,8,51.94,Basic,Small
CUST_09767,2023-09-28,9,52.01,Basic,Small
CUST_09767,2023-10-28,10,56.42,Basic,Small
CUST_09767,2023-11-27,11,50.27,Basic,Small
CUST_09767,2023-12-27,12,61.7,Basic,Small
CUST_09767,2024-01-26,13,61.77,Basic,Small
CUST_09767,2024-02-25,14,62.63,Basic,Small
CUST_09767,2024-03-26,15,65.4,Basic,Small
CUST_09767,2024-04-25,16,69.86,Basic,Small
CUST_09767,2024-05-25,17,67.43,Basic,Small
CUST_09767,2024-06-24,18,64.43,Basic,Small
CUST_09767,2024-07-24,19,64.37,Basic,Small
CUST_09767,2024-08-23,20,61.65,Basic,Small
CUST_09767,2024-09-22,21,65.18,Basic,Small
CUST_09767,2024-10-22,22,64.49,Basic,Small
CUST_09767,2024-11-21,23,65.77,Basic,Small
CUST_11770,2023-01-01,0,0.0,Free,Medium
CUST_11770,2023-01-31,1,0.0,Free,Medium
CUST_11770,2023-03-02,2,0.0,Free,Medium
CUST_11770,2023-04-01,3,0.0,Free,Medium
CUST_11770,2023-05-01,4,0.0,Free,Medium
CUST_11770,2023-05-31,5,0.0,Free,Medium
CUST_11770,2023-06-30,6,0.0,Free,Medium
CUST_11770,2023-07-30,7,0.0,Free,Medium
CUST_11770,2023-08-29,8,0.0,Free,Medium
CUST_11770,2023-09-28,9,0.0,Free,Medium
CUST_11770,2023-10-28,10,0.0,Free,Medium
CUST_11770,2023-11-27,11,0.0,Free,Medium
CUST_11770,2023-12-27,12,0.0,Free,Medium
CUST_11770,2024-01-26,13,0.0,Free,Medium
CUST_11770,2024-02-25,14,0.0,Free,Medium
CUST_11770,2024-03-26,15,0.0,Free,Medium
CUST_11770,2024-04-25,16,0.0,Free,Medium
CUST_11770,2024-05-25,17,0.0,Free,Medium
CUST_11770,2024-06-24,18,0.0,Free,Medium
CUST_11770,2024-07-24,19,0.0,Free,Medium
CUST_11770,2024-08-23,20,0.0,Free,Medium
CUST_11770,2024-09-22,21,0.0,Free,Medium
CUST_11770,2024-10-22,22,0.0,Free,Medium
CUST_11770,2024-11-21,23,0.0,Free,Medium
CUST_09850,2023-01-01,0,55.97,Basic,Small
CUST_09850,2023-01-31,1,57.52,Basic,Small
CUST_09850,2023-03-02,2,65.92,Basic,Small
CUST_09850,2023-04-01,3,65.25,Basic,Small
CUST_09850,2023-05-01,4,68.41,Basic,Small
CUST_09850,2023-05-31,5,68.99,Basic,Small
CUST_09850,2023-06-30,6,71.55,Basic,Small
CUST_09850,2023-07-30,7,65.91,Basic,Small
CUST_09850,2023-08-29,8,61.49,Basic,Small
CUST_09850,2023-09-28,9,62.01,Basic,Small
CUST_09850,2023-10-28,10,64.01,Basic,Small
CUST_09850,2023-11-27,11,66.98,Basic,Small
CUST_09850,2023-12-27,12,67.95,Basic,Small
CUST_09850,2024-01-26,13,75.2,Basic,Small
CUST_09850,2024-02-25,14,84.52,Basic,Small
CUST_09850,2024-03-26,15,80.99,Basic,Small
CUST_09850,2024-04-25,16,86.54,Basic,Small
CUST_09850,2024-05-25,17,85.51,Basic,Small
CUST_09850,2024-06-24,18,78.8,Basic,Small
CUST_09850,2024-07-24,19,77.77,Basic,Small
CUST_09850,2024-08-23,20,79.14,Basic,Small
CUST_09850,2024-09-22,21,77.47,Basic,Small
CUST_09850,2024-10-22,22,78.94,Basic,Small
CUST_09850,2024-11-21,23,84.75,Basic,Small
CUST_08594,2023-01-01,0,0.0,Free,Small
CUST_08594,2023-01-31,1,0.0,Free,Small
CUST_08594,2023-03-02,2,0.0,Free,Small
CUST_08594,2023-04-01,3,0.0,Free,Small
CUST_08594,2023-05-01,4,0.0,Free,Small
CUST_08594,2023-05-31,5,0.0,Free,Small
CUST_08594,2023-06-30,6,0.0,Free,Small
CUST_08594,2023-07-30,7,0.0,Free,Small
CUST_08594,2023-08-29,8,0.0,Free,Small
CUST_08594,2023-09-28,9,0.0,Free,Small
CUST_08594,2023-10-28,10,0.0,Free,Small
CUST_08594,2023-11-27,11,0.0,Free,Small
CUST_08594,2023-12-27,12,0.0,Free,Small
CUST_08594,2024-01-26,13,0.0,Free,Small
CUST_08594,2024-02-25,14,0.0,Free,Small
CUST_08594,2024-03-26,15,0.0,Free,Small
CUST_08594,2024-04-25,16,0.0,Free,Small
CUST_08594,2024-05-25,17,0.0,Free,Small
CUST_08594,2024-06-24,18,0.0,Free,Small
CUST_08594,2024-07-24,19,0.0,Free,Small
CUST_08594,2024-08-23,20,0.0,Free,Small
CUST_08594,2024-09-22,21,0.0,Free,Small
CUST_08594,2024-10-22,22,0.0,Free,Small
CUST_08594,2024-11-21,23,0.0,Free,Small
CUST_13339,2023-01-01,0,38.85,Basic,Medium
CUST_13339,2023-01-31,1,44.6,Basic,Medium
CUST_13339,2023-03-02,2,46.84,Basic,Medium
CUST_13339,2023-04-01,3,49.85,Basic,Medium
CUST_13339,2023-05-01,4,47.97,Basic,Medium
CUST_13339,2023-05-31,5,48.17,Basic,Medium
CUST_13339,2023-06-30,6,43.43,Basic,Medium
CUST_13339,2023-07-30,7,45.35,Basic,Medium
CUST_13339,2023-08-29,8,43.51,Basic,Medium
CUST_13339,2023-09-28,9,46.25,Basic,Medium
CUST_13339,2023-10-28,10,45.99,Basic,Medium
CUST_13339,2023-11-27,11,47.76,Basic,Medium
CUST_13339,2023-12-27,12,50.93,Basic,Medium
CUST_13339,2024-01-26,13,54.34,Basic,Medium
CUST_13339,2024-02-25,14,60.02,Basic,Medium
CUST_13339,2024-03-26,15,55.71,Basic,Medium
CUST_13339,2024-04-25,16,55.12,Basic,Medium
CUST_13339,2024-05-25,17,58.18,Basic,Medium
CUST_13339,2024-06-24,18,51.37,Basic,Medium
CUST_13339,2024-07-24,19,54.31,Basic,Medium
CUST_13339,2024-08-23,20,52.05,Basic,Medium
CUST_13339,2024-09-22,21,52.23,Basic,Medium
CUST_13339,2024-10-22,22,55.54,Basic,Medium
CUST_13339,2024-11-21,23,57.38,Basic,Medium
CUST_01004,2023-01-01,0,38.82,Basic,Small
CUST_01004,2023-01-31,1,42.96,Basic,Small
CUST_01004,2023-03-02,2,49.41,Basic,Small
CUST_01004,2023-04-01,3,53.08,Basic,Small
CUST_01004,2023-05-01,4,47.39,Basic,Small
CUST_01004,2023-05-31,5,46.57,Basic,Small
CUST_01004,2023-06-30,6,45.76,Basic,Small
CUST_01004,2023-07-30,7,48.45,Basic,Small
CUST_01004,2023-08-29,8,47.39,Basic,Small
CUST_01004,2023-09-28,9,43.31,Basic,Small
CUST_01004,2023-10-28,10,46.42,Basic,Small
CUST_01004,2023-11-27,11,47.31,Basic,Small
CUST_01004,2023-12-27,12,49.66,Basic,Small
CUST_01004,2024-01-26,13,52.86,Basic,Small
CUST_01004,2024-02-25,14,61.49,Basic,Small
CUST_01004,2024-03-26,15,60.26,Basic,Small
CUST_01004,2024-04-25,16,55.65,Basic,Small
CUST_01004,2024-05-25,17,60.22,Basic,Small
CUST_01004,2024-06-24,18,56.12,Basic,Small
CUST_01004,2024-07-24,19,58.25,Basic,Small
CUST_01004,2024-08-23,20,51.83,Basic,Small
CUST_01004,2024-09-22,21,54.04,Basic,Small
CUST_01004,2024-10-22,22,58.82,Basic,Small
CUST_01004,2024-11-21,23,58.62,Basic,Small
CUST_05559,2023-01-01,0,0.0,Free,Large
CUST_05559,2023-01-31,1,0.0,Free,Large
CUST_05559,2023-03-02,2,0.0,Free,Large
CUST_05559,2023-04-01,3,0.0,Free,Large
CUST_05559,2023-05-01,4,0.0,Free,Large
CUST_05559,2023-05-31,5,0.0,Free,Large
CUST_05559,2023-06-30,6,0.0,Free,Large
CUST_05559,2023-07-30,7,0.0,Free,Large
CUST_05559,2023-08-29,8,0.0,Free,Large
CUST_05559,2023-09-28,9,0.0,Free,Large
CUST_05559,2023-10-28,10,0.0,Free,Large
CUST_05559,2023-11-27,11,0.0,Free,Large
CUST_05559,2023-12-27,12,0.0,Free,Large
CUST_05559,2024-01-26,13,0.0,Free,Large
CUST_05559,2024-02-25,14,0.0,Free,Large
CUST_05559,2024-03-26,15,0.0,Free,Large
CUST_05559,2024-04-25,16,0.0,Free,Large
CUST_05559,2024-05-25,17,0.0,Free,Large
CUST_05559,2024-06-24,18,0.0,Free,Large
CUST_05559,2024-07-24,19,0.0,Free,Large
CUST_05559,2024-08-23,20,0.0,Free,Large
CUST_05559,2024-09-22,21,0.0,Free,Large
CUST_05559,2024-10-22,22,0.0,Free,Large
CUST_05559,2024-11-21,23,0.0,Free,Large
CUST_05067,2023-01-01,0,0.0,Free,Medium
CUST_05067,2023-01-31,1,0.0,Free,Medium
CUST_05067,2023-03-02,2,0.0,Free,Medium
CUST_05067,2023-04-01,3,0.0,Free,Medium
CUST_05067,2023-05-01,4,0.0,Free,Medium
CUST_05067,2023-05-31,5,0.0,Free,Medium
CUST_05067,2023-06-30,6,0.0,Free,Medium
CUST_05067,2023-07-30,7,0.0,Free,Medium
CUST_05067,2023-08-29,8,0.0,Free,Medium
CUST_05067,2023-09-28,9,0.0,Free,Medium
CUST_05067,2023-10-28,10,0.0,Free,Medium
CUST_05067,2023-11-27,11,0.0,Free,Medium
CUST_05067,2023-12-27,12,0.0,Free,Medium
CUST_05067,2024-01-26,13,0.0,Free,Medium
CUST_05067,2024-02-25,14,0.0,Free,Medium
CUST_05067,2024-03-26,15,0.0,Free,Medium
CUST_05067,2024-04-25,16,0.0,Free,Medium
CUST_05067,2024-05-25,17,0.0,Free,Medium
CUST_05067,2024-06-24,18,0.0,Free,Medium
CUST_05067,2024-07-24,19,0.0,Free,Medium
CUST_05067,2024-08-23,20,0.0,Free,Medium
CUST_05067,2024-09-22,21,0.0,Free,Medium
CUST_05067,2024-10-22,22,0.0,Free,Medium
CUST_05067,2024-11-21,23,0.0,Free,Medium
CUST_08645,2023-01-01,0,0.0,Free,Medium
CUST_08645,2023-01-31,1,0.0,Free,Medium
CUST_08645,2023-03-02,2,0.0,Free,Medium
CUST_08645,2023-04-01,3,0.0,Free,Medium
CUST_08645,2023-05-01,4,0.0,Free,Medium
CUST_08645,2023-05-31,5,0.0,Free,Medium
CUST_08645,2023-06-30,6,0.0,Free,Medium
CUST_08645,2023-07-30,7,0.0,Free,Medium
CUST_08645,2023-08-29,8,0.0,Free,Medium
CUST_08645,2023-09-28,9,0.0,Free,Medium
CUST_08645,2023-10-28,10,0.0,Free,Medium
CUST_08645,2023-11-27,11,0.0,Free,Medium
CUST_08645,2023-12-27,12,0.0,Free,Medium
CUST_08645,2024-01-26,13,0.0,Free,Medium
CUST_08645,2024-02-25,14,0.0,Free,Medium
CUST_08645,2024-03-26,15,0.0,Free,Medium
CUST_08645,2024-04-25,16,0.0,Free,Medium
CUST_08645,2024-05-25,17,0.0,Free,Medium
CUST_08645,2024-06-24,18,0.0,Free,Medium
CUST_08645,2024-07-24,19,0.0,Free,Medium
CUST_08645,2024-08-23,20,0.0,Free,Medium
CUST_08645,2024-09-22,21,0.0,Free,Medium
CUST_08645,2024-10-22,22,0.0,Free,Medium
CUST_08645,2024-11-21,23,0.0,Free,Medium
CUST_09919,2023-01-01,0,0.0,Free,Large
CUST_09919,2023-01-31,1,0.0,Free,Large
CUST_09919,2023-03-02,2,0.0,Free,Large
CUST_09919,2023-04-01,3,0.0,Free,Large
CUST_09919,2023-05-01,4,0.0,Free,Large
CUST_09919,2023-05-31,5,0.0,Free,Large
CUST_09919,2023-06-30,6,0.0,Free,Large
CUST_09919,2023-07-30,7,0.0,Free,Large
CUST_09919,2023-08-29,8,0.0,Free,Large
CUST_09919,2023-09-28,9,0.0,Free,Large
CUST_09919,2023-10-28,10,0.0,Free,Large
CUST_09919,2023-11-27,11,0.0,Free,Large
CUST_09919,2023-12-27,12,0.0,Free,Large
CUST_09919,2024-01-26,13,0.0,Free,Large
CUST_09919,2024-02-25,14,0.0,Free,Large
CUST_09919,2024-03-26,15,0.0,Free,Large
CUST_09919,2024-04-25,16,0.0,Free,Large
CUST_09919,2024-05-25,17,0.0,Free,Large
CUST_09919,2024-06-24,18,0.0,Free,Large
CUST_09919,2024-07-24,19,0.0,Free,Large
CUST_09919,2024-08-23,20,0.0,Free,Large
CUST_09919,2024-09-22,21,0.0,Free,Large
CUST_09919,2024-10-22,22,0.0,Free,Large
CUST_09919,2024-11-21,23,0.0,Free,Large
CUST_09021,2023-01-01,0,0.0,Free,Small
CUST_09021,2023-01-31,1,0.0,Free,Small
CUST_09021,2023-03-02,2,0.0,Free,Small
CUST_09021,2023-04-01,3,0.0,Free,Small
CUST_09021,2023-05-01,4,0.0,Free,Small
CUST_09021,2023-05-31,5,0.0,Free,Small
CUST_09021,2023-06-30,6,0.0,Free,Small
CUST_09021,2023-07-30,7,0.0,Free,Small
CUST_09021,2023-08-29,8,0.0,Free,Small
CUST_09021,2023-09-28,9,0.0,Free,Small
CUST_09021,2023-10-28,10,0.0,Free,Small
CUST_09021,2023-11-27,11,0.0,Free,Small
CUST_09021,2023-12-27,12,0.0,Free,Small
CUST_09021,2024-01-26,13,0.0,Free,Small
CUST_09021,2024-02-25,14,0.0,Free,Small
CUST_09021,2024-03-26,15,0.0,Free,Small
CUST_09021,2024-04-25,16,0.0,Free,Small
CUST_09021,2024-05-25,17,0.0,Free,Small
CUST_09021,2024-06-24,18,0.0,Free,Small
CUST_09021,2024-07-24,19,0.0,Free,Small
CUST_09021,2024-08-23,20,0.0,Free,Small
CUST_09021,2024-09-22,21,0.0,Free,Small
CUST_09021,2024-10-22,22,0.0,Free,Small
CUST_09021,2024-11-21,23,0.0,Free,Small
CUST_07577,2023-01-01,0,995.63,Enterprise,Enterprise
CUST_07577,2023-01-31,1,1013.24,Enterprise,Enterprise
CUST_07577,2023-03-02,2,1117.74,Enterprise,Enterprise
CUST_07577,2023-04-01,3,1151.8,Enterprise,Enterprise
CUST_07577,2023-05-01,4,1174.94,Enterprise,Enterprise
CUST_07577,2023-05-31,5,1101.47,Enterprise,Enterprise
CUST_07577,2023-06-30,6,1126.51,Enterprise,Enterprise
CUST_07577,2023-07-30,7,1114.81,Enterprise,Enterprise
CUST_07577,2023-08-29,8,1005.01,Enterprise,Enterprise
CUST_07577,2023-09-28,9,1065.4,Enterprise,Enterprise
CUST_07577,2023-10-28,10,1150.9,Enterprise,Enterprise
CUST_07577,2023-11-27,11,1235.47,Enterprise,Enterprise
CUST_07577,2023-12-27,12,1194.82,Enterprise,Enterprise
CUST_07577,2024-01-26,13,1291.1,Enterprise,Enterprise
CUST_07577,2024-02-25,14,1384.55,Enterprise,Enterprise
CUST_07577,2024-03-26,15,1349.01,Enterprise,Enterprise
CUST_07577,2024-04-25,16,1359.04,Enterprise,Enterprise
CUST_07577,2024-05-25,17,1302.52,Enterprise,Enterprise
CUST_07577,2024-06-24,18,1428.03,Enterprise,Enterprise
CUST_07577,2024-07-24,19,1381.6,Enterprise,Enterprise
CUST_07577,2024-08-23,20,1276.33,Enterprise,Enterprise
CUST_07577,2024-09-22,21,1380.88,Enterprise,Enterprise
CUST_07577,2024-10-22,22,1335.0,Enterprise,Enterprise
CUST_07577,2024-11-21,23,1408.94,Enterprise,Enterprise
CUST_08664,2023-01-01,0,193.7,Pro,Medium
CUST_08664,2023-01-31,1,232.22,Pro,Medium
CUST_08664,2023-03-02,2,226.09,Pro,Medium
CUST_08664,2023-04-01,3,234.06,Pro,Medium
CUST_08664,2023-05-01,4,234.08,Pro,Medium
CUST_08664,2023-05-31,5,222.87,Pro,Medium
CUST_08664,2023-06-30,6,231.91,Pro,Medium
CUST_08664,2023-07-30,7,206.03,Pro,Medium
CUST_08664,2023-08-29,8,216.73,Pro,Medium
CUST_08664,2023-09-28,9,221.12,Pro,Medium
CUST_08664,2023-10-28,10,197.92,Pro,Medium
CUST_08664,2023-11-27,11,226.59,Pro,Medium
CUST_08664,2023-12-27,12,248.47,Pro,Medium
CUST_08664,2024-01-26,13,278.98,Pro,Medium
CUST_08664,2024-02-25,14,271.68,Pro,Medium
CUST_08664,2024-03-26,15,289.71,Pro,Medium
CUST_08664,2024-04-25,16,288.56,Pro,Medium
CUST_08664,2024-05-25,17,286.56,Pro,Medium
CUST_08664,2024-06-24,18,243.52,Pro,Medium
CUST_08664,2024-07-24,19,275.62,Pro,Medium
CUST_08664,2024-08-23,20,259.91,Pro,Medium
CUST_08664,2024-09-22,21,280.57,Pro,Medium
CUST_08664,2024-10-22,22,284.16,Pro,Medium
CUST_08664,2024-11-21,23,298.46,Pro,Medium
CUST_01324,2023-01-01,0,179.8,Pro,Enterprise
CUST_01324,2023-01-31,1,181.93,Pro,Enterprise
CUST_01324,2023-03-02,2,200.08,Pro,Enterprise
CUST_01324,2023-04-01,3,191.04,Pro,Enterprise
CUST_01324,2023-05-01,4,212.61,Pro,Enterprise
CUST_01324,2023-05-31,5,199.96,Pro,Enterprise
CUST_01324,2023-06-30,6,180.92,Pro,Enterprise
CUST_01324,2023-07-30,7,198.96,Pro,Enterprise
CUST_01324,2023-08-29,8,179.01,Pro,Enterprise
CUST_01324,2023-09-28,9,183.07,Pro,Enterprise
CUST_01324,2023-10-28,10,207.12,Pro,Enterprise
CUST_01324,2023-11-27,11,198.41,Pro,Enterprise
CUST_01324,2023-12-27,12,213.51,Pro,Enterprise
CUST_01324,2024-01-26,13,241.44,Pro,Enterprise
CUST_01324,2024-02-25,14,262.82,Pro,Enterprise
CUST_01324,2024-03-26,15,246.91,Pro,Enterprise
CUST_01324,2024-04-25,16,236.84,Pro,Enterprise
CUST_01324,2024-05-25,17,244.51,Pro,Enterprise
CUST_01324,2024-06-24,18,237.76,Pro,Enterprise
CUST_01324,2024-07-24,19,240.22,Pro,Enterprise
CUST_01324,2024-08-23,20,241.2,Pro,Enterprise
CUST_01324,2024-09-22,21,239.01,Pro,Enterprise
CUST_01324,2024-10-22,22,235.66,Pro,Enterprise
CUST_01324,2024-11-21,23,242.91,Pro,Enterprise
CUST_09636,2023-01-01,0,0.0,Free,Small
CUST_09636,2023-01-31,1,0.0,Free,Small
CUST_09636,2023-03-02,2,0.0,Free,Small
CUST_09636,2023-04-01,3,0.0,Free,Small
CUST_09636,2023-05-01,4,0.0,Free,Small
CUST_09636,2023-05-31,5,0.0,Free,Small
CUST_09636,2023-06-30,6,0.0,Free,Small
CUST_09636,2023-07-30,7,0.0,Free,Small
CUST_09636,2023-08-29,8,0.0,Free,Small
CUST_09636,2023-09-28,9,0.0,Free,Small
CUST_09636,2023-10-28,10,0.0,Free,Small
CUST_09636,2023-11-27,11,0.0,Free,Small
CUST_09636,2023-12-27,12,0.0,Free,Small
CUST_09636,2024-01-26,13,0.0,Free,Small
CUST_09636,2024-02-25,14,0.0,Free,Small
CUST_09636,2024-03-26,15,0.0,Free,Small
CUST_09636,2024-04-25,16,0.0,Free,Small
CUST_09636,2024-05-25,17,0.0,Free,Small
CUST_09636,2024-06-24,18,0.0,Free,Small
CUST_09636,2024-07-24,19,0.0,Free,Small
CUST_09636,2024-08-23,20,0.0,Free,Small
CUST_09636,2024-09-22,21,0.0,Free,Small
CUST_09636,2024-10-22,22,0.0,Free,Small
CUST_09636,2024-11-21,23,0.0,Free,Small
CUST_01748,2023-01-01,0,0.0,Free,Small
CUST_01748,2023-01-31,1,0.0,Free,Small
CUST_01748,2023-03-02,2,0.0,Free,Small
CUST_01748,2023-04-01,3,0.0,Free,Small
CUST_01748,2023-05-01,4,0.0,Free,Small
CUST_01748,2023-05-31,5,0.0,Free,Small
CUST_01748,2023-06-30,6,0.0,Free,Small
CUST_01748,2023-07-30,7,0.0,Free,Small
CUST_01748,2023-08-29,8,0.0,Free,Small
CUST_01748,2023-09-28,9,0.0,Free,Small
CUST_01748,2023-10-28,10,0.0,Free,Small
CUST_01748,2023-11-27,11,0.0,Free,Small
CUST_01748,2023-12-27,12,0.0,Free,Small
CUST_01748,2024-01-26,13,0.0,Free,Small
CUST_01748,2024-02-25,14,0.0,Free,Small
CUST_01748,2024-03-26,15,0.0,Free,Small
CUST_01748,2024-04-25,16,0.0,Free,Small
CUST_01748,2024-05-25,17,0.0,Free,Small
CUST_01748,2024-06-24,18,0.0,Free,Small
CUST_01748,2024-07-24,19,0.0,Free,Small
CUST_01748,2024-08-23,20,0.0,Free,Small
CUST_01748,2024-09-22,21,0.0,Free,Small
CUST_01748,2024-10-22,22,0.0,Free,Small
CUST_01748,2024-11-21,23,0.0,Free,Small
CUST_09223,2023-01-01,0,48.46,Basic,Small
CUST_09223,2023-01-31,1,59.19,Basic,Small
CUST_09223,2023-03-02,2,59.83,Basic,Small
CUST_09223,2023-04-01,3,59.02,Basic,Small
CUST_09223,2023-05-01,4,56.99,Basic,Small
CUST_09223,2023-05-31,5,59.59,Basic,Small
CUST_09223,2023-06-30,6,58.73,Basic,Small
CUST_09223,2023-07-30,7,53.43,Basic,Small
CUST_09223,2023-08-29,8,52.25,Basic,Small
CUST_09223,2023-09-28,9,61.82,Basic,Small
CUST_09223,2023-10-28,10,59.25,Basic,Small
CUST_09223,2023-11-27,11,61.3,Basic,Small
CUST_09223,2023-12-27,12,62.18,Basic,Small
CUST_09223,2024-01-26,13,66.55,Basic,Small
CUST_09223,2024-02-25,14,68.29,Basic,Small
CUST_09223,2024-03-26,15,70.73,Basic,Small
CUST_09223,2024-04-25,16,75.23,Basic,Small
CUST_09223,2024-05-25,17,74.88,Basic,Small
CUST_09223,2024-06-24,18,68.29,Basic,Small
CUST_09223,2024-07-24,19,66.2,Basic,Small
CUST_09223,2024-08-23,20,68.37,Basic,Small
CUST_09223,2024-09-22,21,61.35,Basic,Small
CUST_09223,2024-10-22,22,72.3,Basic,Small
CUST_09223,2024-11-21,23,73.11,Basic,Small
CUST_01339,2023-01-01,0,0.0,Free,Medium
CUST_01339,2023-01-31,1,0.0,Free,Medium
CUST_01339,2023-03-02,2,0.0,Free,Medium
CUST_01339,2023-04-01,3,0.0,Free,Medium
CUST_01339,2023-05-01,4,0.0,Free,Medium
CUST_01339,2023-05-31,5,0.0,Free,Medium
CUST_01339,2023-06-30,6,0.0,Free,Medium
CUST_01339,2023-07-30,7,0.0,Free,Medium
CUST_01339,2023-08-29,8,0.0,Free,Medium
CUST_01339,2023-09-28,9,0.0,Free,Medium
CUST_01339,2023-10-28,10,0.0,Free,Medium
CUST_01339,2023-11-27,11,0.0,Free,Medium
CUST_01339,2023-12-27,12,0.0,Free,Medium
CUST_01339,2024-01-26,13,0.0,Free,Medium
CUST_01339,2024-02-25,14,0.0,Free,Medium
CUST_01339,2024-03-26,15,0.0,Free,Medium
CUST_01339,2024-04-25,16,0.0,Free,Medium
CUST_01339,2024-05-25,17,0.0,Free,Medium
CUST_01339,2024-06-24,18,0.0,Free,Medium
CUST_01339,2024-07-24,19,0.0,Free,Medium
CUST_01339,2024-08-23,20,0.0,Free,Medium
CUST_01339,2024-09-22,21,0.0,Free,Medium
CUST_01339,2024-10-22,22,0.0,Free,Medium
CUST_01339,2024-11-21,23,0.0,Free,Medium
CUST_11491,2023-01-01,0,176.3,Pro,Small
CUST_11491,2023-01-31,1,187.16,Pro,Small
CUST_11491,2023-03-02,2,200.37,Pro,Small
CUST_11491,2023-04-01,3,209.99,Pro,Small
CUST_11491,2023-05-01,4,213.7,Pro,Small
CUST_11491,2023-05-31,5,213.92,Pro,Small
CUST_11491,2023-06-30,6,209.93,Pro,Small
CUST_11491,2023-07-30,7,178.04,Pro,Small
CUST_11491,2023-08-29,8,199.61,Pro,Small
CUST_11491,2023-09-28,9,204.03,Pro,Small
CUST_11491,2023-10-28,10,213.77,Pro,Small
CUST_11491,2023-11-27,11,223.93,Pro,Small
CUST_11491,2023-12-27,12,244.13,Pro,Small
CUST_11491,2024-01-26,13,225.83,Pro,Small
CUST_11491,2024-02-25,14,259.94,Pro,Small
CUST_11491,2024-03-26,15,262.27,Pro,Small
CUST_11491,2024-04-25,16,269.23,Pro,Small
CUST_11491,2024-05-25,17,252.89,Pro,Small
CUST_11491,2024-06-24,18,255.33,Pro,Small
CUST_11491,2024-07-24,19,245.51,Pro,Small
CUST_11491,2024-08-23,20,242.55,Pro,Small
CUST_11491,2024-09-22,21,248.84,Pro,Small
CUST_11491,2024-10-22,22,250.36,Pro,Small
CUST_11491,2024-11-21,23,265.96,Pro,Small
CUST_14209,2023-01-01,0,46.95,Basic,Medium
CUST_14209,2023-01-31,1,56.63,Basic,Medium
CUST_14209,2023-03-02,2,59.95,Basic,Medium
CUST_14209,2023-04-01,3,58.61,Basic,Medium
CUST_14209,2023-05-01,4,61.26,Basic,Medium
CUST_14209,2023-05-31,5,58.14,Basic,Medium
CUST_14209,2023-06-30,6,55.95,Basic,Medium
CUST_14209,2023-07-30,7,56.64,Basic,Medium
CUST_14209,2023-08-29,8,54.18,Basic,Medium
CUST_14209,2023-09-28,9,56.53,Basic,Medium
CUST_14209,2023-10-28,10,60.7,Basic,Medium
CUST_14209,2023-11-27,11,64.62,Basic,Medium
CUST_14209,2023-12-27,12,64.85,Basic,Medium
CUST_14209,2024-01-26,13,67.07,Basic,Medium
CUST_14209,2024-02-25,14,70.43,Basic,Medium
CUST_14209,2024-03-26,15,71.4,Basic,Medium
CUST_14209,2024-04-25,16,77.07,Basic,Medium
CUST_14209,2024-05-25,17,75.42,Basic,Medium
CUST_14209,2024-06-24,18,75.02,Basic,Medium
CUST_14209,2024-07-24,19,70.83,Basic,Medium
CUST_14209,2024-08-23,20,71.86,Basic,Medium
CUST_14209,2024-09-22,21,71.87,Basic,Medium
CUST_14209,2024-10-22,22,72.36,Basic,Medium
CUST_14209,2024-11-21,23,73.62,Basic,Medium
CUST_11749,2023-01-01,0,1110.89,Enterprise,Large
CUST_11749,2023-01-31,1,1085.28,Enterprise,Large
CUST_11749,2023-03-02,2,1145.59,Enterprise,Large
CUST_11749,2023-04-01,3,1215.34,Enterprise,Large
CUST_11749,2023-05-01,4,1133.96,Enterprise,Large
CUST_11749,2023-05-31,5,1119.06,Enterprise,Large
CUST_11749,2023-06-30,6,1177.89,Enterprise,Large
CUST_11749,2023-07-30,7,1193.02,Enterprise,Large
CUST_11749,2023-08-29,8,1106.71,Enterprise,Large
